"","Gene","Pvalue.Gain.R","Diff.Gain.R","CV.Gain.R","Pvalue.Loss.R","Diff.Loss.R","CV.Loss.R","Pvalue.GainvLoss.R","Diff.GainvLoss.R","X","Pvalue.Gain","Diff.Gain","CV.Gain","Pvalue.Loss","Diff.Loss","CV.Loss","Pvalue.GainvLoss","Diff.GainvLoss","Three.Protein.Gain","Three.Protein.Loss","Three.RNA.Gain","Three.RNA.Loss"
"670","MRPL42",0.000633348963066395,0.230534147251108,-1.3547264964147,6.43037915672001e-06,-0.337279583391454,-0.362031968365445,6.68924170661602e-10,0.567813730642562,4637,0.244159466636732,0.115095265132817,2.34994630945786,0.40495164191991,0.0668501450763242,3.51158160353742,0.670917560171918,0.048245120056493,"Buffering","Buffering","Buffering","Scaling"
"671","MRPL44",0.958257746981775,-0.00373970959595961,-2.1410939073673,0.0303297923638999,-0.248436931818182,-0.958331808535375,0.0542579178168211,0.244697222222222,4639,0.0324615648140664,-0.176574682333993,-0.307620405086627,0.248147691092521,0.0795891753878089,0.777613867002919,0.010678815119818,-0.256163857721802,"Anti-Scaling","Buffering","Buffering","Buffering"
"672","MRPL48",1.10053430984956e-07,0.367539285714286,0.428186010438824,0.00394617697079779,-0.229120774647887,-97.5344101527113,1.24420472764605e-09,0.596660060362173,4643,0.581076527055021,-0.0361379918578336,-3.66545910772082,0.0470092423176677,-0.162237320263562,-0.664719994642072,0.158107573617484,0.126099328405728,"Buffering","Buffering","Scaling","Buffering"
"673","MRPL49",0.00651426395945114,0.189251932147729,-10.7003621178126,1.68534697439232e-05,-0.298259714176498,-0.451167445848089,2.1221535186234e-08,0.487511646324226,4644,0.53384676596377,0.0442758307152521,1.17531843666662,0.00962866503522416,-0.191109195541067,-0.424301726132951,0.00746810966662878,0.235385026256319,"Buffering","Buffering","Buffering","Scaling"
"674","MRPS10",3.63511787529898e-11,0.349162646952698,-0.460979395014124,3.62985952164293e-11,-0.543506208879403,-0.156185377472602,2.16539377540367e-20,0.892668855832101,4654,0.260583444007228,0.101954679469507,1.0678317506693,0.729437147590258,-0.0276889562129979,2.85161433144347,0.20630897077321,0.129643635682505,"Buffering","Buffering","Scaling","Scaling"
"675","MRPS12",3.33749209412246e-05,0.511225351473923,0.451025401900231,6.39192548962045e-14,-0.703751315192744,-5.28491068849194,6.91285451410128e-15,1.21497666666667,4656,0.470189027627349,-0.050859533036467,-2.29788652062901,0.566115538274202,-0.0546301235676501,-3.97470437122073,0.970647477194984,0.00377059053118307,"Buffering","Buffering","Scaling","Scaling"
"676","MRPS17",0.00370562670856922,0.173709321926086,25.4289901336102,7.23869549872822e-10,-0.481194720268007,-0.486957038600595,5.76341672361416e-13,0.654904042194093,4660,0.49422772519425,-0.0554076527005607,-1.25217836022097,0.43133864438846,0.0466135832879264,5.42682386960402,0.246515579978756,-0.102021235988487,"Buffering","Buffering","Buffering","Scaling"
"677","MRPS18A",2.12527009594213e-08,0.307202675567042,0.301169592716461,5.4275570453887e-09,-0.43321442065158,-1.43983257567626,3.00184703804489e-17,0.740417096218622,4661,0.037103466212277,0.158635724483015,1.4297155665559,0.305889594980961,-0.0883523600646961,-0.346217230103813,0.00697869787786694,0.246988084547711,"Buffering","Buffering","Scaling","Scaling"
"678","MRPS18B",2.7114618993935e-07,0.301338278608051,1.14552247085257,4.64023361320922e-08,-0.454391848199954,-0.405395810661943,9.94445470987292e-15,0.755730126808005,4662,0.85128008637953,0.0114679891907351,-1.13043306714991,0.755375193046004,0.0236682710420928,-1.38358821050021,0.878589797345106,-0.0122002818513577,"Buffering","Buffering","Scaling","Scaling"
"679","MRPS24",0.000207108850794604,0.167389863876344,-0.560295119411912,2.95781800602404e-21,-0.545310077051926,-0.140960242714662,1.59786085639579e-25,0.71269994092827,4668,0.0910132733071444,-0.121714403193994,-0.731588180477099,0.968982804038882,0.00243599210485723,0.440802735456462,0.117920376411531,-0.124150395298851,"Anti-Scaling","Buffering","Buffering","Scaling"
