"","RNA_Name","RNA_ID","RNA.Pvalue.Gain","RNA.Diff.Gain","RNA.Pvalue.Loss","RNA.Diff.Loss","RNA.Pvalue.GainvLoss","RNA.Diff.GainvLoss","Protein_ID","Protein.Pvalue.Gain","Protein.Diff.Gain","Protein.Pvalue.Loss","Protein.Diff.Loss","Protein.Pvalue.GainvLoss","Protein.Diff.GainvLoss","Three.RNA.Gain","Three.RNA.Loss","Three.Protein.Gain","Three.Protein.Loss"
"1358","SPTAN1","SPTAN1",0.0108172649070096,0.528607091443382,0.300668542206443,-0.218269556424416,0.0044605846850358,0.746876647867798,"sp.Q13813.2.SPTN1_HUMAN",0.438060243504078,0.146281576028422,0.737933858714258,0.0566553617311061,0.639109099222799,0.0896262142973158,"Scaling","Buffering","Buffering","Buffering"
"1359","SPTBN2","SPTBN2",0.586093972638598,0.282495021341951,0.664990314169257,-0.191004006320572,0.415643849808227,0.473499027662523,"sp.O15020.SPTN2_HUMAN",0.337838947113617,0.261115868984242,0.503893844741182,-0.168217336455296,0.196045378503441,0.429333205439538,"Scaling","Buffering","Scaling","Buffering"
"1360","SPTBN4","SPTBN4",0.300678222662549,-0.269659524585215,0.240198518329567,-0.299920591268785,0.880942162939253,0.0302610666835698,"sp.Q9H254.SPTN4_HUMAN",0.778270723677263,0.051971259757492,0.942338469753326,0.0113682982800828,0.814314445763648,0.0406029614774093,"Anti-Scaling","Scaling","Buffering","Buffering"
"1361","SPTLC1","SPTLC1",0.0228137857075449,0.351932204753089,0.0336835724631224,-0.368869873235417,0.000809244934735499,0.720802077988505,"sp.O15269.SPTC1_HUMAN",0.879013608084752,0.0243154558831581,0.552530907393802,-0.0745480817395051,0.562997460579468,0.0988635376226632,"Scaling","Scaling","Buffering","Buffering"
"1362","SQLE","SQLE",0.228262064774822,0.312946777795644,0.0194449476490179,-0.750842952637765,0.00330058732866762,1.06378973043341,"sp.Q14534.ERG1_HUMAN",0.452086475246339,-0.196866483888303,0.0380803990528737,-0.564375857692934,0.180171792014515,0.367509373804631,"Scaling","Scaling","Anti-Scaling","Scaling"
"1363","SREBF1","SREBF1",0.0901947384371367,0.484074552979477,0.142292394135972,-0.442816140323154,0.00887910223899563,0.926890693302631,"sp.P36956.4.SRBP1_HUMAN",0.042275337838123,0.350614079470741,0.0571506148956242,-0.338100680494228,0.000858468091830042,0.688714759964969,"Scaling","Scaling","Scaling","Scaling"
"1364","SRPK1","SRPK1",0.465328763616282,0.179818967568994,0.0857091895880587,-0.32298420585182,0.0866882782635436,0.502803173420814,"sp.Q96SB4.SRPK1_HUMAN",0.688057891024231,0.080295260668541,0.0281613962810679,-0.335030182216372,0.0722242595209344,0.415325442884913,"Buffering","Scaling","Buffering","Scaling"
"1365","SRPRB","SRPRB",0.330588679075015,0.227454044422343,0.318756092249829,-0.229211289447136,0.138282697834746,0.456665333869479,"sp.Q9Y5M8.SRPRB_HUMAN",0.554206488264507,0.133497895116392,0.643497847774074,-0.0779356491770728,0.413190172556791,0.211433544293465,"Buffering","Buffering","Buffering","Buffering"
"1366","SRR","SRR",0.124475115228735,0.653154865153394,0.0761726723287786,-0.48185906910714,0.00938886522133114,1.13501393426053,"sp.Q9GZT4.SRR_HUMAN",0.0537238449241565,0.836385732721714,0.955308020929395,0.0170271554552701,0.0746487029258822,0.819358577266444,"Scaling","Scaling","Scaling","Buffering"
"1367","SRSF3","SRSF3",0.74833200399864,0.0544875497379795,0.632204653506183,-0.0557176981157355,0.559667925042328,0.110205247853715,"sp.P84103.SRSF3_HUMAN",0.825765817027179,-0.0347751438837381,0.977580659087493,0.00320800791914949,0.827969551385801,-0.0379831518028876,"Buffering","Buffering","Buffering","Buffering"
